,,,S01,S01,S02,S02,S03,S03,S04,S04,S05,S05,S06,S06,S07,S07,S08,S08,S09,S09,S10,S10,S11,S11,S12,S12,S13,S13,S14,S14,S15,S15,S16,S16,S17,S17,S18,S18,S19,S19,S20,S20,S21,S21,S22,S22,S23,S23,S24,S24,S25,S25,S26,S26,S27,S27,S28,S28,S29,S29,S30,S30,S31,S31,S32,S32,S33,S33,S34,S34,S35,S35,S36,S36,S37,S37,S38,S38,S39,S39,S40,S40,S41,S41,S42,S42,S43,S43,S44,S44,S45,S45,S46,S46,S47,S47,S48,S48,S49,S49,S50,S50,S51,S51
1400000US25001011300,25001011300,"Census Tract 113, Barnstable County, Massachusetts",2690,100.0,1293,48.1,1397,51.9,1293,100.0,1075,83.1,621,48.0,454,35.1,218,16.9,1397,100.0,76,5.4,2,0.1,24,1.7,4,0.3,1255,89.8,3,0.2,33,2.4,1293,100.0,1075,83.1,1066,82.4,1054,81.5,0,0.0,4,0.3,2,0.2,1,0.1,2,0.2,3,0.2,9,0.7,8,0.6,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,218,16.9,215,16.6,204,15.8,6,0.5,1,0.1,0,0.0,1,0.1,2,0.2,1,0.1,3,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,1,0.1
1400000US25001011400,25001011400,"Census Tract 114, Barnstable County, Massachusetts",2660,100.0,1466,55.1,1194,44.9,1466,100.0,1237,84.4,635,43.3,602,41.1,229,15.6,1194,100.0,38,3.2,3,0.3,20,1.7,7,0.6,1102,92.3,0,0.0,24,2.0,1466,100.0,1237,84.4,1228,83.8,1219,83.2,2,0.1,1,0.1,1,0.1,0,0.0,0,0.0,5,0.3,9,0.6,4,0.3,1,0.1,1,0.1,0,0.0,0,0.0,2,0.1,1,0.1,229,15.6,218,14.9,201,13.7,11,0.8,1,0.1,2,0.1,0,0.0,1,0.1,2,0.1,11,0.8,9,0.6,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0
1400000US25001011500,25001011500,"Census Tract 115, Barnstable County, Massachusetts",2715,100.0,1808,66.6,907,33.4,1808,100.0,1309,72.4,887,49.1,422,23.3,499,27.6,907,100.0,38,4.2,4,0.4,30,3.3,6,0.7,801,88.3,0,0.0,28,3.1,1808,100.0,1309,72.4,1300,71.9,1258,69.6,15,0.8,5,0.3,4,0.2,0,0.0,12,0.7,6,0.3,9,0.5,7,0.4,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,499,27.6,487,26.9,460,25.4,9,0.5,1,0.1,2,0.1,0,0.0,6,0.3,9,0.5,12,0.7,5,0.3,3,0.2,1,0.1,0,0.0,0,0.0,3,0.2,0,0.0
1400000US25001011600,25001011600,"Census Tract 116, Barnstable County, Massachusetts",4812,100.0,1390,28.9,3422,71.1,1390,100.0,812,58.4,481,34.6,331,23.8,578,41.6,3422,100.0,128,3.7,9,0.3,44,1.3,9,0.3,3200,93.5,2,0.1,30,0.9,1390,100.0,812,58.4,808,58.1,782,56.3,7,0.5,3,0.2,3,0.2,0,0.0,6,0.4,7,0.5,4,0.3,3,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,578,41.6,558,40.1,492,35.4,28,2.0,8,0.6,4,0.3,0,0.0,11,0.8,15,1.1,20,1.4,13,0.9,1,0.1,1,0.1,0,0.0,0,0.0,5,0.4,0,0.0
1400000US25001011700,25001011700,"Census Tract 117, Barnstable County, Massachusetts",2709,100.0,971,35.8,1738,64.2,971,100.0,706,72.7,407,41.9,299,30.8,265,27.3,1738,100.0,121,7.0,3,0.2,16,0.9,2,0.1,1575,90.6,5,0.3,16,0.9,971,100.0,706,72.7,702,72.3,693,71.4,3,0.3,0,0.0,3,0.3,1,0.1,2,0.2,0,0.0,4,0.4,3,0.3,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,265,27.3,261,26.9,240,24.7,6,0.6,2,0.2,5,0.5,0,0.0,3,0.3,5,0.5,4,0.4,4,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1400000US25001011801,25001011801,"Census Tract 118.01, Barnstable County, Massachusetts",1713,100.0,1297,75.7,416,24.3,1297,100.0,1202,92.7,555,42.8,647,49.9,95,7.3,416,100.0,5,1.2,0,0.0,26,6.3,3,0.7,370,88.9,0,0.0,12,2.9,1297,100.0,1202,92.7,1192,91.9,1178,90.8,1,0.1,2,0.2,6,0.5,0,0.0,0,0.0,5,0.4,10,0.8,10,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,95,7.3,95,7.3,90,6.9,2,0.2,0,0.0,1,0.1,1,0.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1400000US25001011802,25001011802,"Census Tract 118.02, Barnstable County, Massachusetts",2360,100.0,1895,80.3,465,19.7,1895,100.0,1642,86.6,1158,61.1,484,25.5,253,13.4,465,100.0,18,3.9,1,0.2,34,7.3,9,1.9,375,80.6,0,0.0,28,6.0,1895,100.0,1642,86.6,1626,85.8,1598,84.3,6,0.3,2,0.1,8,0.4,0,0.0,2,0.1,10,0.5,16,0.8,11,0.6,0,0.0,0,0.0,0,0.0,0,0.0,4,0.2,1,0.1,253,13.4,251,13.2,236,12.5,2,0.1,0,0.0,3,0.2,0,0.0,5,0.3,5,0.3,2,0.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1
1400000US25001012001,25001012001,"Census Tract 120.01, Barnstable County, Massachusetts",3553,100.0,2715,76.4,838,23.6,2715,100.0,2073,76.4,1309,48.2,764,28.1,642,23.6,838,100.0,96,11.5,7,0.8,44,5.3,8,1.0,634,75.7,0,0.0,49,5.8,2715,100.0,2073,76.4,2057,75.8,2021,74.4,14,0.5,3,0.1,8,0.3,0,0.0,6,0.2,5,0.2,16,0.6,13,0.5,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,1,0.0,642,23.6,622,22.9,577,21.3,21,0.8,1,0.0,5,0.2,0,0.0,11,0.4,7,0.3,20,0.7,8,0.3,4,0.1,0,0.0,0,0.0,0,0.0,7,0.3,1,0.0
1400000US25001012002,25001012002,"Census Tract 120.02, Barnstable County, Massachusetts",3171,100.0,1494,47.1,1677,52.9,1494,100.0,830,55.6,536,35.9,294,19.7,664,44.4,1677,100.0,93,5.5,3,0.2,33,2.0,1,0.1,1512,90.2,0,0.0,35,2.1,1494,100.0,830,55.6,822,55.0,806,53.9,0,0.0,0,0.0,10,0.7,0,0.0,2,0.1,4,0.3,8,0.5,6,0.4,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,664,44.4,629,42.1,552,36.9,30,2.0,5,0.3,14,0.9,0,0.0,11,0.7,17,1.1,35,2.3,18,1.2,3,0.2,2,0.1,0,0.0,0,0.0,8,0.5,4,0.3
1400000US25001012101,25001012101,"Census Tract 121.01, Barnstable County, Massachusetts",3164,100.0,2330,73.6,834,26.4,2330,100.0,1792,76.9,1330,57.1,462,19.8,538,23.1,834,100.0,36,4.3,0,0.0,38,4.6,2,0.2,719,86.2,1,0.1,38,4.6,2330,100.0,1792,76.9,1772,76.1,1715,73.6,19,0.8,5,0.2,5,0.2,0,0.0,17,0.7,11,0.5,20,0.9,10,0.4,1,0.0,1,0.0,0,0.0,0,0.0,5,0.2,3,0.1,538,23.1,512,22.0,439,18.8,25,1.1,9,0.4,4,0.2,0,0.0,12,0.5,23,1.0,26,1.1,11,0.5,0,0.0,0,0.0,0,0.0,0,0.0,14,0.6,1,0.0
1400000US25001012102,25001012102,"Census Tract 121.02, Barnstable County, Massachusetts",3503,100.0,1498,42.8,2005,57.2,1498,100.0,941,62.8,563,37.6,378,25.2,557,37.2,2005,100.0,95,4.7,3,0.1,30,1.5,8,0.4,1817,90.6,0,0.0,52,2.6,1498,100.0,941,62.8,929,62.0,909,60.7,8,0.5,0,0.0,5,0.3,0,0.0,2,0.1,5,0.3,12,0.8,9,0.6,0,0.0,1,0.1,0,0.0,0,0.0,1,0.1,1,0.1,557,37.2,532,35.5,458,30.6,21,1.4,2,0.1,8,0.5,1,0.1,21,1.4,21,1.4,25,1.7,16,1.1,2,0.1,0,0.0,1,0.1,0,0.0,5,0.3,1,0.1
1400000US25001012200,25001012200,"Census Tract 122, Barnstable County, Massachusetts",2726,100.0,2139,78.5,587,21.5,2139,100.0,1921,89.8,1277,59.7,644,30.1,218,10.2,587,100.0,25,4.3,3,0.5,33,5.6,15,2.6,486,82.8,0,0.0,25,4.3,2139,100.0,1921,89.8,1911,89.3,1882,88.0,9,0.4,1,0.0,12,0.6,1,0.0,1,0.0,5,0.2,10,0.5,8,0.4,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,218,10.2,214,10.0,196,9.2,6,0.3,2,0.1,3,0.1,0,0.0,0,0.0,7,0.3,4,0.2,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0
1400000US25001012502,25001012502,"Census Tract 125.02, Barnstable County, Massachusetts",2691,100.0,1440,53.5,1251,46.5,1440,100.0,802,55.7,538,37.4,264,18.3,638,44.3,1251,100.0,127,10.2,1,0.1,27,2.2,9,0.7,1059,84.7,3,0.2,25,2.0,1440,100.0,802,55.7,791,54.9,756,52.5,13,0.9,4,0.3,5,0.3,0,0.0,8,0.6,5,0.3,11,0.8,7,0.5,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2,1,0.1,638,44.3,609,42.3,508,35.3,31,2.2,5,0.3,8,0.6,1,0.1,32,2.2,24,1.7,29,2.0,17,1.2,3,0.2,0,0.0,0,0.0,0,0.0,8,0.6,1,0.1
1400000US25001012601,25001012601,"Census Tract 126.01, Barnstable County, Massachusetts",1305,100.0,1141,87.4,164,12.6,1141,100.0,806,70.6,616,54.0,190,16.7,335,29.4,164,100.0,29,17.7,0,0.0,16,9.8,4,2.4,111,67.7,0,0.0,4,2.4,1141,100.0,806,70.6,790,69.2,736,64.5,16,1.4,0,0.0,10,0.9,2,0.2,11,1.0,15,1.3,16,1.4,11,1.0,2,0.2,0,0.0,0,0.0,0,0.0,3,0.3,0,0.0,335,29.4,317,27.8,256,22.4,19,1.7,3,0.3,8,0.7,2,0.2,11,1.0,18,1.6,18,1.6,12,1.1,1,0.1,1,0.1,0,0.0,0,0.0,4,0.4,0,0.0
1400000US25001012602,25001012602,"Census Tract 126.02, Barnstable County, Massachusetts",2276,100.0,1999,87.8,277,12.2,1999,100.0,1162,58.1,929,46.5,233,11.7,837,41.9,277,100.0,53,19.1,1,0.4,54,19.5,6,2.2,150,54.2,0,0.0,13,4.7,1999,100.0,1162,58.1,1122,56.1,940,47.0,81,4.1,12,0.6,11,0.6,0,0.0,31,1.6,47,2.4,40,2.0,26,1.3,2,0.1,2,0.1,0,0.0,0,0.0,8,0.4,2,0.1,837,41.9,785,39.3,618,30.9,65,3.3,14,0.7,8,0.4,0,0.0,45,2.3,35,1.8,52,2.6,28,1.4,1,0.1,0,0.0,0,0.0,0,0.0,21,1.1,2,0.1
1400000US25001012700,25001012700,"Census Tract 127, Barnstable County, Massachusetts",3235,100.0,2023,62.5,1212,37.5,2023,100.0,1520,75.1,1042,51.5,478,23.6,503,24.9,1212,100.0,50,4.1,2,0.2,55,4.5,16,1.3,1053,86.9,0,0.0,36,3.0,2023,100.0,1520,75.1,1505,74.4,1464,72.4,11,0.5,1,0.0,5,0.2,0,0.0,13,0.6,11,0.5,15,0.7,11,0.5,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1,1,0.0,503,24.9,487,24.1,421,20.8,23,1.1,6,0.3,7,0.3,0,0.0,12,0.6,18,0.9,16,0.8,12,0.6,1,0.0,0,0.0,0,0.0,1,0.0,2,0.1,0,0.0
1400000US25001012800,25001012800,"Census Tract 128, Barnstable County, Massachusetts",2171,100.0,1695,78.1,476,21.9,1695,100.0,1426,84.1,1013,59.8,413,24.4,269,15.9,476,100.0,23,4.8,1,0.2,40,8.4,3,0.6,385,80.9,0,0.0,24,5.0,1695,100.0,1426,84.1,1415,83.5,1374,81.1,9,0.5,0,0.0,9,0.5,1,0.1,8,0.5,14,0.8,11,0.6,10,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,269,15.9,260,15.3,241,14.2,11,0.6,0,0.0,2,0.1,0,0.0,2,0.1,4,0.2,9,0.5,5,0.3,1,0.1,0,0.0,0,0.0,0,0.0,3,0.2,0,0.0
1400000US25001012900,25001012900,"Census Tract 129, Barnstable County, Massachusetts",1928,100.0,1693,87.8,235,12.2,1693,100.0,1516,89.5,1127,66.6,389,23.0,177,10.5,235,100.0,3,1.3,1,0.4,19,8.1,5,2.1,190,80.9,0,0.0,17,7.2,1693,100.0,1516,89.5,1504,88.8,1451,85.7,15,0.9,3,0.2,11,0.6,0,0.0,14,0.8,10,0.6,12,0.7,6,0.4,1,0.1,0,0.0,0,0.0,0,0.0,3,0.2,2,0.1,177,10.5,170,10.0,155,9.2,4,0.2,0,0.0,1,0.1,0,0.0,8,0.5,2,0.1,7,0.4,4,0.2,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2,0,0.0
1400000US25001013002,25001013002,"Census Tract 130.02, Barnstable County, Massachusetts",2738,100.0,1372,50.1,1366,49.9,1372,100.0,1137,82.9,665,48.5,472,34.4,235,17.1,1366,100.0,43,3.1,6,0.4,84,6.1,10,0.7,1197,87.6,1,0.1,25,1.8,1372,100.0,1137,82.9,1127,82.1,1099,80.1,6,0.4,1,0.1,4,0.3,0,0.0,7,0.5,10,0.7,10,0.7,7,0.5,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,235,17.1,233,17.0,211,15.4,6,0.4,1,0.1,5,0.4,0,0.0,3,0.2,7,0.5,2,0.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0
1400000US25001013100,25001013100,"Census Tract 131, Barnstable County, Massachusetts",2594,100.0,2293,88.4,301,11.6,2293,100.0,2063,90.0,1638,71.4,425,18.5,230,10.0,301,100.0,11,3.7,3,1.0,28,9.3,10,3.3,224,74.4,0,0.0,25,8.3,2293,100.0,2063,90.0,2044,89.1,1971,86.0,21,0.9,10,0.4,12,0.5,0,0.0,10,0.4,20,0.9,19,0.8,15,0.7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,3,0.1,230,10.0,220,9.6,205,8.9,4,0.2,0,0.0,3,0.1,0,0.0,1,0.0,7,0.3,10,0.4,7,0.3,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,1,0.0
1400000US25001013200,25001013200,"Census Tract 132, Barnstable County, Massachusetts",2848,100.0,1990,69.9,858,30.1,1990,100.0,1753,88.1,1189,59.7,564,28.3,237,11.9,858,100.0,23,2.7,1,0.1,39,4.5,6,0.7,763,88.9,0,0.0,26,3.0,1990,100.0,1753,88.1,1733,87.1,1684,84.6,15,0.8,9,0.5,4,0.2,0,0.0,7,0.4,14,0.7,20,1.0,15,0.8,1,0.1,0,0.0,0,0.0,0,0.0,2,0.1,2,0.1,237,11.9,232,11.7,217,10.9,7,0.4,0,0.0,5,0.3,0,0.0,2,0.1,1,0.1,5,0.3,4,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0
1400000US25001013300,25001013300,"Census Tract 133, Barnstable County, Massachusetts",2039,100.0,1501,73.6,538,26.4,1501,100.0,1099,73.2,718,47.8,381,25.4,402,26.8,538,100.0,23,4.3,5,0.9,32,5.9,3,0.6,436,81.0,0,0.0,39,7.2,1501,100.0,1099,73.2,1094,72.9,1081,72.0,1,0.1,0,0.0,6,0.4,1,0.1,2,0.1,3,0.2,5,0.3,3,0.2,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,402,26.8,398,26.5,387,25.8,3,0.2,0,0.0,5,0.3,0,0.0,2,0.1,1,0.1,4,0.3,4,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1400000US25001013400,25001013400,"Census Tract 134, Barnstable County, Massachusetts",2302,100.0,1583,68.8,719,31.2,1583,100.0,1414,89.3,1019,64.4,395,25.0,169,10.7,719,100.0,91,12.7,2,0.3,35,4.9,3,0.4,563,78.3,0,0.0,25,3.5,1583,100.0,1414,89.3,1408,88.9,1397,88.3,0,0.0,0,0.0,5,0.3,0,0.0,2,0.1,4,0.3,6,0.4,6,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,169,10.7,164,10.4,160,10.1,2,0.1,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,5,0.3,2,0.1,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,2,0.1
1400000US25001013500,25001013500,"Census Tract 135, Barnstable County, Massachusetts",2790,100.0,2494,89.4,296,10.6,2494,100.0,2321,93.1,1940,77.8,381,15.3,173,6.9,296,100.0,12,4.1,0,0.0,29,9.8,15,5.1,202,68.2,0,0.0,38,12.8,2494,100.0,2321,93.1,2301,92.3,2259,90.6,6,0.2,5,0.2,17,0.7,0,0.0,4,0.2,10,0.4,20,0.8,11,0.4,2,0.1,1,0.0,0,0.0,0,0.0,3,0.1,3,0.1,173,6.9,172,6.9,163,6.5,2,0.1,1,0.0,2,0.1,0,0.0,0,0.0,4,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0
1400000US25001013600,25001013600,"Census Tract 136, Barnstable County, Massachusetts",2345,100.0,2198,93.7,147,6.3,2198,100.0,1895,86.2,1648,75.0,247,11.2,303,13.8,147,100.0,10,6.8,2,1.4,21,14.3,2,1.4,92,62.6,0,0.0,20,13.6,2198,100.0,1895,86.2,1870,85.1,1829,83.2,6,0.3,6,0.3,11,0.5,0,0.0,3,0.1,15,0.7,25,1.1,18,0.8,0,0.0,1,0.0,1,0.0,0,0.0,5,0.2,0,0.0,303,13.8,294,13.4,272,12.4,7,0.3,1,0.0,5,0.2,0,0.0,3,0.1,6,0.3,9,0.4,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,4,0.2,2,0.1
1400000US25001013700,25001013700,"Census Tract 137, Barnstable County, Massachusetts",2125,100.0,1676,78.9,449,21.1,1676,100.0,1184,70.6,861,51.4,323,19.3,492,29.4,449,100.0,30,6.7,3,0.7,35,7.8,4,0.9,339,75.5,0,0.0,38,8.5,1676,100.0,1184,70.6,1170,69.8,1119,66.8,8,0.5,6,0.4,15,0.9,1,0.1,6,0.4,15,0.9,14,0.8,8,0.5,0,0.0,0,0.0,0,0.0,0,0.0,5,0.3,1,0.1,492,29.4,491,29.3,470,28.0,7,0.4,3,0.2,0,0.0,0,0.0,5,0.3,6,0.4,1,0.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1400000US25001013800,25001013800,"Census Tract 138, Barnstable County, Massachusetts",2270,100.0,1907,84.0,363,16.0,1907,100.0,1508,79.1,1154,60.5,354,18.6,399,20.9,363,100.0,57,15.7,4,1.1,17,4.7,3,0.8,249,68.6,0,0.0,33,9.1,1907,100.0,1508,79.1,1494,78.3,1452,76.1,11,0.6,5,0.3,15,0.8,0,0.0,2,0.1,9,0.5,14,0.7,10,0.5,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2,1,0.1,399,20.9,392,20.6,360,18.9,18,0.9,1,0.1,1,0.1,0,0.0,6,0.3,6,0.3,7,0.4,3,0.2,1,0.1,1,0.1,0,0.0,1,0.1,0,0.0,1,0.1
1400000US25001013900,25001013900,"Census Tract 139, Barnstable County, Massachusetts",2887,100.0,2181,75.5,706,24.5,2181,100.0,1771,81.2,1202,55.1,569,26.1,410,18.8,706,100.0,35,5.0,3,0.4,49,6.9,8,1.1,579,82.0,0,0.0,32,4.5,2181,100.0,1771,81.2,1767,81.0,1719,78.8,6,0.3,4,0.2,11,0.5,0,0.0,6,0.3,21,1.0,4,0.2,4,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,410,18.8,405,18.6,374,17.1,6,0.3,4,0.2,4,0.2,0,0.0,5,0.2,12,0.6,5,0.2,2,0.1,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0
1400000US25001014002,25001014002,"Census Tract 140.02, Barnstable County, Massachusetts",3074,100.0,1877,61.1,1197,38.9,1877,100.0,1485,79.1,896,47.7,589,31.4,392,20.9,1197,100.0,48,4.0,4,0.3,42,3.5,11,0.9,1054,88.1,0,0.0,38,3.2,1877,100.0,1485,79.1,1477,78.7,1429,76.1,16,0.9,3,0.2,7,0.4,1,0.1,9,0.5,12,0.6,8,0.4,6,0.3,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,392,20.9,383,20.4,362,19.3,6,0.3,3,0.2,1,0.1,0,0.0,3,0.2,8,0.4,9,0.5,6,0.3,2,0.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0
1400000US25001014100,25001014100,"Census Tract 141, Barnstable County, Massachusetts",450,100.0,226,50.2,224,49.8,226,100.0,4,1.8,2,0.9,2,0.9,222,98.2,224,100.0,160,71.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64,28.6,226,100.0,4,1.8,4,1.8,4,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,222,98.2,204,90.3,186,82.3,8,3.5,2,0.9,3,1.3,0,0.0,1,0.4,4,1.8,18,8.0,11,4.9,2,0.9,0,0.0,1,0.4,0,0.0,3,1.3,1,0.4
1400000US25001014300,25001014300,"Census Tract 143, Barnstable County, Massachusetts",3676,100.0,1973,53.7,1703,46.3,1973,100.0,1663,84.3,953,48.3,710,36.0,310,15.7,1703,100.0,41,2.4,1,0.1,21,1.2,3,0.2,1590,93.4,0,0.0,47,2.8,1973,100.0,1663,84.3,1651,83.7,1621,82.2,7,0.4,1,0.1,12,0.6,0,0.0,5,0.3,5,0.3,12,0.6,11,0.6,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,310,15.7,304,15.4,284,14.4,9,0.5,1,0.1,0,0.0,0,0.0,4,0.2,6,0.3,6,0.3,5,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0
1400000US25001014402,25001014402,"Census Tract 144.02, Barnstable County, Massachusetts",3485,100.0,2792,80.1,693,19.9,2792,100.0,2310,82.7,1741,62.4,569,20.4,482,17.3,693,100.0,24,3.5,0,0.0,36,5.2,6,0.9,578,83.4,0,0.0,49,7.1,2792,100.0,2310,82.7,2292,82.1,2185,78.3,32,1.1,9,0.3,17,0.6,1,0.0,27,1.0,21,0.8,18,0.6,12,0.4,0,0.0,1,0.0,0,0.0,0,0.0,3,0.1,2,0.1,482,17.3,469,16.8,419,15.0,13,0.5,2,0.1,7,0.3,2,0.1,14,0.5,12,0.4,13,0.5,8,0.3,1,0.0,0,0.0,0,0.0,0,0.0,2,0.1,2,0.1
1400000US25001014500,25001014500,"Census Tract 145, Barnstable County, Massachusetts",3080,100.0,2169,70.4,911,29.6,2169,100.0,1814,83.6,1355,62.5,459,21.2,355,16.4,911,100.0,17,1.9,2,0.2,34,3.7,6,0.7,816,89.6,1,0.1,35,3.8,2169,100.0,1814,83.6,1790,82.5,1700,78.4,23,1.1,7,0.3,11,0.5,0,0.0,26,1.2,23,1.1,24,1.1,19,0.9,1,0.0,0,0.0,0,0.0,0,0.0,4,0.2,0,0.0,355,16.4,342,15.8,295,13.6,11,0.5,5,0.2,2,0.1,0,0.0,7,0.3,22,1.0,13,0.6,7,0.3,1,0.0,0,0.0,0,0.0,0,0.0,3,0.1,2,0.1
1400000US25001014600,25001014600,"Census Tract 146, Barnstable County, Massachusetts",2604,100.0,1797,69.0,807,31.0,1797,100.0,1461,81.3,1004,55.9,457,25.4,336,18.7,807,100.0,29,3.6,3,0.4,26,3.2,8,1.0,699,86.6,0,0.0,42,5.2,1797,100.0,1461,81.3,1449,80.6,1355,75.4,30,1.7,9,0.5,15,0.8,1,0.1,21,1.2,18,1.0,12,0.7,10,0.6,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,336,18.7,323,18.0,274,15.2,15,0.8,4,0.2,3,0.2,0,0.0,11,0.6,16,0.9,13,0.7,9,0.5,3,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1
1400000US25001014700,25001014700,"Census Tract 147, Barnstable County, Massachusetts",3225,100.0,1749,54.2,1476,45.8,1749,100.0,1326,75.8,776,44.4,550,31.4,423,24.2,1476,100.0,41,2.8,4,0.3,19,1.3,3,0.2,1375,93.2,1,0.1,33,2.2,1749,100.0,1326,75.8,1316,75.2,1264,72.3,12,0.7,4,0.2,5,0.3,0,0.0,15,0.9,16,0.9,10,0.6,8,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,423,24.2,416,23.8,354,20.2,12,0.7,10,0.6,9,0.5,0,0.0,14,0.8,17,1.0,7,0.4,7,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1400000US25001014800,25001014800,"Census Tract 148, Barnstable County, Massachusetts",2740,100.0,1795,65.5,945,34.5,1795,100.0,970,54.0,490,27.3,480,26.7,825,46.0,945,100.0,62,6.6,2,0.2,21,2.2,11,1.2,807,85.4,3,0.3,39,4.1,1795,100.0,970,54.0,963,53.6,937,52.2,3,0.2,1,0.1,4,0.2,0,0.0,4,0.2,14,0.8,7,0.4,5,0.3,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,825,46.0,811,45.2,706,39.3,31,1.7,14,0.8,16,0.9,0,0.0,24,1.3,20,1.1,14,0.8,8,0.4,0,0.0,1,0.1,1,0.1,0,0.0,2,0.1,2,0.1
1400000US25001014900,25001014900,"Census Tract 149, Barnstable County, Massachusetts",3160,100.0,1794,56.8,1366,43.2,1794,100.0,1161,64.7,604,33.7,557,31.0,633,35.3,1366,100.0,48,3.5,12,0.9,26,1.9,14,1.0,1235,90.4,0,0.0,31,2.3,1794,100.0,1161,64.7,1151,64.2,1125,62.7,6,0.3,1,0.1,12,0.7,0,0.0,2,0.1,5,0.3,10,0.6,8,0.4,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,633,35.3,622,34.7,567,31.6,11,0.6,2,0.1,21,1.2,0,0.0,5,0.3,16,0.9,11,0.6,7,0.4,1,0.1,0,0.0,1,0.1,0,0.0,1,0.1,1,0.1
1400000US25001015001,25001015001,"Census Tract 150.01, Barnstable County, Massachusetts",2031,100.0,1730,85.2,301,14.8,1730,100.0,1474,85.2,1201,69.4,273,15.8,256,14.8,301,100.0,9,3.0,3,1.0,16,5.3,9,3.0,248,82.4,0,0.0,16,5.3,1730,100.0,1474,85.2,1455,84.1,1313,75.9,34,2.0,55,3.2,10,0.6,1,0.1,18,1.0,24,1.4,19,1.1,14,0.8,0,0.0,1,0.1,0,0.0,0,0.0,3,0.2,1,0.1,256,14.8,252,14.6,220,12.7,8,0.5,12,0.7,3,0.2,0,0.0,1,0.1,8,0.5,4,0.2,3,0.2,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0
